Datetimetry,Date,Time,Open,High,Low,Close,Volume,MA_10
2024.02.14 12,2024.02.14,12:00:00,189.003,189.174,188.965,189.042,2487,189.25
2024.02.14 13,2024.02.14,13:00:00,189.041,189.296,189.04,189.244,3080,189.21
2024.02.14 14,2024.02.14,14:00:00,189.247,189.265,189.025,189.116,3173,189.16
2024.02.14 15,2024.02.14,15:00:00,189.118,189.153,188.855,189.003,3118,189.10
2024.02.14 16,2024.02.14,16:00:00,189.002,189.041,188.872,189.014,2925,189.03
2024.02.14 17,2024.02.14,17:00:00,189.018,189.095,188.909,188.997,2515,189.03
2024.02.14 18,2024.02.14,18:00:00,188.996,189.07,188.963,189.042,2207,189.03
2024.02.14 19,2024.02.14,19:00:00,189.043,189.151,188.987,189.107,2100,189.05
2024.02.14 20,2024.02.14,20:00:00,189.104,189.165,189.032,189.148,2154,189.07
2024.02.14 21,2024.02.14,21:00:00,189.161,189.221,188.971,189.052,1369,189.08
2024.02.14 22,2024.02.14,22:00:00,189.044,189.092,188.89,189.067,905,189.08
2024.02.14 23,2024.02.14,23:00:00,189.015,189.152,188.934,189.152,1677,189.07
2024.02.15 00,2024.02.15,0:00:00,189.204,189.204,188.88,188.9,2427,189.05
2024.02.15 01,2024.02.15,1:00:00,188.895,188.924,188.62,188.684,2358,189.02
2024.02.15 02,2024.02.15,2:00:00,188.689,188.837,188.664,188.809,1855,189.00
2024.02.15 03,2024.02.15,3:00:00,188.808,188.845,188.764,188.798,1615,188.98
2024.02.15 04,2024.02.15,4:00:00,188.796,188.796,188.593,188.636,1515,188.94
2024.02.15 05,2024.02.15,5:00:00,188.639,188.708,188.597,188.695,1633,188.89
2024.02.15 06,2024.02.15,6:00:00,188.697,188.762,188.614,188.639,1955,188.84
2024.02.15 07,2024.02.15,7:00:00,188.64,188.64,188.311,188.429,3019,188.78
2024.02.15 08,2024.02.15,8:00:00,188.422,188.43,188.262,188.32,2823,188.71
2024.02.15 09,2024.02.15,9:00:00,188.316,188.387,188.227,188.339,2613,188.62
2024.02.15 10,2024.02.15,10:00:00,188.336,188.485,188.26,188.396,2288,188.57
2024.02.15 11,2024.02.15,11:00:00,188.398,188.424,188.203,188.326,1998,188.54
2024.02.15 12,2024.02.15,12:00:00,188.322,188.384,188.234,188.323,2150,188.49
2024.02.15 13,2024.02.15,13:00:00,188.325,188.404,187.987,188.317,4216,188.44
2024.02.15 14,2024.02.15,14:00:00,188.323,188.724,188.322,188.597,3607,188.44
2024.02.15 15,2024.02.15,15:00:00,188.596,188.914,188.579,188.814,3241,188.45
2024.02.15 16,2024.02.15,16:00:00,188.809,188.989,188.809,188.895,3016,188.48
2024.02.15 17,2024.02.15,17:00:00,188.894,188.965,188.857,188.899,2293,188.52
2024.02.15 18,2024.02.15,18:00:00,188.901,188.901,188.765,188.785,2147,188.57
2024.02.15 19,2024.02.15,19:00:00,188.783,188.9,188.781,188.874,1945,188.62
2024.02.15 20,2024.02.15,20:00:00,188.878,188.959,188.859,188.859,1914,188.67
2024.02.15 21,2024.02.15,21:00:00,188.865,188.927,188.836,188.874,1174,188.72
2024.02.15 22,2024.02.15,22:00:00,188.849,188.866,188.66,188.852,974,188.78
2024.02.15 23,2024.02.15,23:00:00,188.797,188.9,188.726,188.843,1576,188.83
2024.02.16 00,2024.02.16,0:00:00,188.915,189.025,188.853,188.952,2247,188.86
2024.02.16 01,2024.02.16,1:00:00,188.956,188.994,188.857,188.891,2300,188.87
2024.02.16 02,2024.02.16,2:00:00,188.892,189.115,188.88,189.105,2000,188.89
2024.02.16 03,2024.02.16,3:00:00,189.103,189.145,188.996,189.099,1735,188.91
2024.02.16 04,2024.02.16,4:00:00,189.1,189.141,189.023,189.039,1709,188.94
2024.02.16 05,2024.02.16,5:00:00,189.035,189.119,188.949,188.954,1725,188.95
2024.02.16 06,2024.02.16,6:00:00,188.953,189.086,188.944,188.989,1804,188.96
2024.02.16 07,2024.02.16,7:00:00,188.983,189.338,188.98,189.134,3070,188.99
2024.02.16 08,2024.02.16,8:00:00,189.131,189.211,188.904,188.944,2820,189.00
2024.02.16 09,2024.02.16,9:00:00,188.939,189.161,188.918,189.133,2419,189.02
2024.02.16 10,2024.02.16,10:00:00,189.138,189.176,189.09,189.152,1976,189.04
2024.02.16 11,2024.02.16,11:00:00,189.153,189.244,189.101,189.203,2174,189.08
2024.02.16 12,2024.02.16,12:00:00,189.201,189.233,189.076,189.098,2357,189.07
2024.02.16 13,2024.02.16,13:00:00,189.096,189.208,189.038,189.14,3652,189.08
2024.02.16 14,2024.02.16,14:00:00,189.145,189.167,188.99,189.044,3194,189.08
2024.02.16 15,2024.02.16,15:00:00,189.053,189.127,188.873,189.057,3540,189.09
2024.02.16 16,2024.02.16,16:00:00,189.055,189.25,189.03,189.226,2730,189.11
2024.02.16 17,2024.02.16,17:00:00,189.23,189.415,189.17,189.381,2264,189.14
2024.02.16 18,2024.02.16,18:00:00,189.383,189.506,189.193,189.455,2313,189.19
2024.02.16 19,2024.02.16,19:00:00,189.46,189.501,189.281,189.378,2071,189.21
2024.02.16 20,2024.02.16,20:00:00,189.38,189.38,189.243,189.284,2133,189.23
2024.02.16 21,2024.02.16,21:00:00,189.285,189.285,189.202,189.246,1386,189.23
2024.02.18 22,2024.02.18,22:05:00,189.207,189.261,189.037,189.118,1321,189.23
2024.02.18 23,2024.02.18,23:05:00,189.116,189.256,189.028,189.249,1989,189.24
2024.02.19 00,2024.02.19,0:00:00,189.337,189.344,189.198,189.231,2262,189.26
2024.02.19 01,2024.02.19,1:00:00,189.236,189.272,189.123,189.168,2280,189.27
2024.02.19 02,2024.02.19,2:00:00,189.171,189.192,189.106,189.154,1722,189.27
2024.02.19 03,2024.02.19,3:00:00,189.153,189.193,189.086,189.09,1588,189.24
2024.02.19 04,2024.02.19,4:00:00,189.092,189.268,189.083,189.257,1315,189.22
2024.02.19 05,2024.02.19,5:00:00,189.262,189.316,189.21,189.282,1511,189.21
2024.02.19 06,2024.02.19,6:00:00,189.283,189.329,189.233,189.324,1576,189.21
2024.02.19 07,2024.02.19,7:00:00,189.328,189.367,189.236,189.258,2049,189.21
2024.02.19 08,2024.02.19,8:00:00,189.257,189.379,189.142,189.18,2491,189.22
2024.02.19 09,2024.02.19,9:00:00,189.178,189.264,188.993,189.13,2349,189.21
2024.02.19 10,2024.02.19,10:00:00,189.125,189.247,189.056,189.223,2021,189.21
2024.02.19 11,2024.02.19,11:00:00,189.228,189.286,189.134,189.142,1956,189.20
2024.02.19 12,2024.02.19,12:00:00,189.143,189.18,189.093,189.137,1873,189.20
2024.02.19 13,2024.02.19,13:00:00,189.135,189.165,188.925,188.944,2242,189.19
2024.02.19 14,2024.02.19,14:00:00,188.945,189,188.897,188.966,2112,189.16
2024.02.19 15,2024.02.19,15:00:00,188.965,189.098,188.912,189.001,2188,189.13
2024.02.19 16,2024.02.19,16:00:00,189.004,189.055,188.963,188.97,1242,189.10
2024.02.19 17,2024.02.19,17:00:00,188.965,189.119,188.958,189.095,896,189.08
2024.02.19 18,2024.02.19,18:00:00,189.09,189.183,189.065,189.129,553,189.07
2024.02.19 19,2024.02.19,19:00:00,189.13,189.174,189.111,189.128,555,189.07
2024.02.19 20,2024.02.19,20:00:00,189.133,189.145,189.099,189.1,376,189.06
2024.02.19 21,2024.02.19,21:00:00,189.101,189.166,189.064,189.07,555,189.05
2024.02.19 22,2024.02.19,22:00:00,188.984,189.094,188.911,189.066,988,189.05
2024.02.19 23,2024.02.19,23:00:00,189.026,189.114,188.957,189.073,1849,189.06
2024.02.20 00,2024.02.20,0:00:00,189.146,189.202,189.078,189.143,2127,189.08
2024.02.20 01,2024.02.20,1:00:00,189.138,189.201,189.066,189.096,2432,189.09
2024.02.20 02,2024.02.20,2:00:00,189.094,189.23,189.066,189.153,1918,189.11
2024.02.20 03,2024.02.20,3:00:00,189.156,189.215,189.123,189.164,1544,189.11
2024.02.20 04,2024.02.20,4:00:00,189.165,189.217,189.145,189.204,1216,189.12
2024.02.20 05,2024.02.20,5:00:00,189.199,189.268,189.189,189.249,1441,189.13
2024.02.20 06,2024.02.20,6:00:00,189.248,189.31,189.231,189.276,1521,189.15
2024.02.20 07,2024.02.20,7:00:00,189.279,189.376,189.178,189.294,2286,189.17
2024.02.20 08,2024.02.20,8:00:00,189.293,189.353,189.129,189.213,2786,189.19
2024.02.20 09,2024.02.20,9:00:00,189.208,189.483,189.171,189.39,2625,189.22
2024.02.20 10,2024.02.20,10:00:00,189.385,189.495,189.278,189.323,2614,189.24
2024.02.20 11,2024.02.20,11:00:00,189.329,189.335,189.084,189.135,2525,189.24
2024.02.20 12,2024.02.20,12:00:00,189.13,189.229,189.072,189.173,2508,189.24
2024.02.20 13,2024.02.20,13:00:00,189.175,189.653,189.172,189.611,3178,189.29
2024.02.20 14,2024.02.20,14:00:00,189.609,189.714,189.507,189.513,3168,189.32
2024.02.20 15,2024.02.20,15:00:00,189.512,189.682,189.395,189.65,3414,189.36
2024.02.20 16,2024.02.20,16:00:00,189.651,189.673,189.403,189.463,2551,189.38
2024.02.20 17,2024.02.20,17:00:00,189.464,189.47,189.309,189.39,2174,189.39
2024.02.20 18,2024.02.20,18:00:00,189.387,189.403,189.288,189.328,1963,189.40
2024.02.20 19,2024.02.20,19:00:00,189.323,189.335,189.194,189.303,2188,189.39
2024.02.20 20,2024.02.20,20:00:00,189.302,189.39,189.277,189.29,2018,189.39
2024.02.20 21,2024.02.20,21:00:00,189.289,189.329,189.267,189.307,1448,189.40
2024.02.20 22,2024.02.20,22:00:00,189.241,189.295,189.153,189.259,1126,189.41
2024.02.20 23,2024.02.20,23:00:00,189.234,189.308,189.147,189.307,1605,189.38
2024.02.21 00,2024.02.21,0:00:00,189.324,189.414,189.271,189.381,2098,189.37
2024.02.21 01,2024.02.21,1:00:00,189.383,189.464,189.365,189.402,1996,189.34
2024.02.21 02,2024.02.21,2:00:00,189.401,189.466,189.359,189.372,1689,189.33
2024.02.21 03,2024.02.21,3:00:00,189.371,189.418,189.333,189.394,1437,189.33
2024.02.21 04,2024.02.21,4:00:00,189.393,189.485,189.349,189.481,1434,189.35
2024.02.21 05,2024.02.21,5:00:00,189.483,189.518,189.422,189.475,1588,189.37
2024.02.21 06,2024.02.21,6:00:00,189.48,189.493,189.361,189.426,1776,189.38
2024.02.21 07,2024.02.21,7:00:00,189.421,189.642,189.362,189.626,2359,189.41
2024.02.21 08,2024.02.21,8:00:00,189.629,189.651,189.331,189.343,2549,189.42
2024.02.21 09,2024.02.21,9:00:00,189.338,189.338,189.142,189.289,2497,189.42
2024.02.21 10,2024.02.21,10:00:00,189.288,189.343,189.211,189.308,2084,189.41
2024.02.21 11,2024.02.21,11:00:00,189.309,189.316,189.163,189.316,1879,189.40
2024.02.21 12,2024.02.21,12:00:00,189.313,189.357,189.158,189.271,2308,189.39
2024.02.21 13,2024.02.21,13:00:00,189.276,189.464,189.276,189.45,2715,189.40
2024.02.21 14,2024.02.21,14:00:00,189.448,189.562,189.347,189.483,2786,189.40
2024.02.21 15,2024.02.21,15:00:00,189.481,189.567,189.402,189.49,2754,189.40
2024.02.21 16,2024.02.21,16:00:00,189.489,189.761,189.432,189.682,2519,189.43
2024.02.21 17,2024.02.21,17:00:00,189.684,189.716,189.589,189.619,2193,189.43
2024.02.21 18,2024.02.21,18:00:00,189.62,189.788,189.556,189.72,2205,189.46
2024.02.21 19,2024.02.21,19:00:00,189.716,189.806,189.647,189.722,2896,189.51
2024.02.21 20,2024.02.21,20:00:00,189.719,189.802,189.655,189.729,2283,189.55
2024.02.21 21,2024.02.21,21:00:00,189.727,189.876,189.633,189.734,1711,189.59
2024.02.21 22,2024.02.21,22:00:00,189.713,189.913,189.643,189.91,1009,189.65
2024.02.21 23,2024.02.21,23:00:00,189.878,189.987,189.812,189.923,1777,189.70
2024.02.22 00,2024.02.22,0:00:00,189.996,190.204,189.99,190.175,2051,189.77
2024.02.22 01,2024.02.22,1:00:00,190.176,190.227,189.968,189.983,2196,189.82
2024.02.22 02,2024.02.22,2:00:00,189.985,190.103,189.909,190.095,1700,189.86
2024.02.22 03,2024.02.22,3:00:00,190.09,190.1,190.018,190.086,1266,189.91
2024.02.22 04,2024.02.22,4:00:00,190.087,190.108,189.896,189.96,1575,189.93
2024.02.22 05,2024.02.22,5:00:00,189.959,190.032,189.913,190.024,1661,189.96
2024.02.22 06,2024.02.22,6:00:00,190.019,190.064,189.951,190.006,1666,189.99
2024.02.22 07,2024.02.22,7:00:00,190.002,190.299,189.992,190.267,2691,190.04
2024.02.22 08,2024.02.22,8:00:00,190.262,190.822,190.247,190.727,4115,190.12
2024.02.22 09,2024.02.22,9:00:00,190.732,190.812,190.247,190.359,3234,190.17
2024.02.22 10,2024.02.22,10:00:00,190.354,190.522,190.277,190.392,2352,190.19
2024.02.22 11,2024.02.22,11:00:00,190.391,190.473,190.257,190.473,2236,190.24
2024.02.22 12,2024.02.22,12:00:00,190.467,190.591,190.394,190.542,2274,190.28
2024.02.22 13,2024.02.22,13:00:00,190.537,190.554,190.107,190.136,3460,190.29
2024.02.22 14,2024.02.22,14:00:00,190.133,190.144,189.86,189.996,3783,190.29
2024.02.22 15,2024.02.22,15:00:00,189.992,190.033,189.843,189.941,3214,190.28
2024.02.22 16,2024.02.22,16:00:00,189.944,190.505,189.937,190.456,2802,190.33
2024.02.22 17,2024.02.22,17:00:00,190.458,190.645,190.402,190.607,2270,190.36
2024.02.22 18,2024.02.22,18:00:00,190.605,190.62,190.479,190.595,2230,190.35
2024.02.22 19,2024.02.22,19:00:00,190.594,190.632,190.549,190.57,1963,190.37
2024.02.22 20,2024.02.22,20:00:00,190.566,190.592,190.502,190.516,2100,190.38
2024.02.22 21,2024.02.22,21:00:00,190.517,190.58,190.494,190.539,1328,190.39
2024.02.22 22,2024.02.22,22:00:00,190.541,190.543,190.401,190.475,996,190.38
2024.02.22 23,2024.02.22,23:00:00,190.43,190.482,190.389,190.448,1411,190.41
2024.02.23 00,2024.02.23,0:00:00,190.515,190.544,190.396,190.413,1819,190.46
2024.02.23 01,2024.02.23,1:00:00,190.415,190.535,190.406,190.502,1928,190.51
2024.02.23 02,2024.02.23,2:00:00,190.506,190.559,190.482,190.554,1456,190.52
2024.02.23 03,2024.02.23,3:00:00,190.555,190.572,190.46,190.568,1198,190.52
2024.02.23 04,2024.02.23,4:00:00,190.567,190.648,190.539,190.633,758,190.52
2024.02.23 05,2024.02.23,5:00:00,190.634,190.721,190.633,190.682,1054,190.53
2024.02.23 06,2024.02.23,6:00:00,190.684,190.747,190.656,190.686,1434,190.55
2024.02.23 07,2024.02.23,7:00:00,190.681,190.748,190.632,190.74,2210,190.57
2024.02.23 08,2024.02.23,8:00:00,190.743,190.896,190.706,190.795,2583,190.60
2024.02.23 09,2024.02.23,9:00:00,190.796,190.945,190.665,190.774,2305,190.63
2024.02.23 10,2024.02.23,10:00:00,190.776,191.05,190.765,191.021,2074,190.70
2024.02.23 11,2024.02.23,11:00:00,191.022,191.134,190.986,191.028,2352,190.75
2024.02.23 12,2024.02.23,12:00:00,191.026,191.092,190.956,191.005,2550,190.79
2024.02.23 13,2024.02.23,13:00:00,191.003,191.013,190.78,190.994,2831,190.84
2024.02.23 14,2024.02.23,14:00:00,190.989,191.004,190.775,190.798,2809,190.85
2024.02.23 15,2024.02.23,15:00:00,190.795,190.852,190.689,190.821,3020,190.87
2024.02.23 16,2024.02.23,16:00:00,190.817,190.838,190.496,190.597,2785,190.86
2024.02.23 17,2024.02.23,17:00:00,190.596,190.721,190.532,190.685,2250,190.85
2024.02.23 18,2024.02.23,18:00:00,190.689,190.759,190.651,190.678,1758,190.84
2024.02.23 19,2024.02.23,19:00:00,190.677,190.702,190.595,190.694,1655,190.83
2024.02.23 20,2024.02.23,20:00:00,190.688,190.713,190.609,190.656,1935,190.80
2024.02.23 21,2024.02.23,21:00:00,190.651,190.742,190.609,190.723,1229,190.77
2024.02.25 22,2024.02.25,22:05:00,190.606,190.69,190.491,190.674,1210,190.73
2024.02.25 23,2024.02.25,23:05:00,190.676,190.691,190.552,190.637,1692,190.70
2024.02.26 00,2024.02.26,0:00:00,190.678,190.678,190.345,190.394,2048,190.66
2024.02.26 01,2024.02.26,1:00:00,190.392,190.472,190.331,190.452,2009,190.62
2024.02.26 02,2024.02.26,2:00:00,190.453,190.518,190.449,190.491,1527,190.61
2024.02.26 03,2024.02.26,3:00:00,190.49,190.498,190.452,190.471,1144,190.59
2024.02.26 04,2024.02.26,4:00:00,190.469,190.68,190.435,190.613,1233,190.58
2024.02.26 05,2024.02.26,5:00:00,190.615,190.619,190.478,190.548,1420,190.57
2024.02.26 06,2024.02.26,6:00:00,190.547,190.594,190.465,190.512,1762,190.55
2024.02.26 07,2024.02.26,7:00:00,190.507,190.714,190.484,190.711,2157,190.55
2024.02.26 08,2024.02.26,8:00:00,190.712,190.813,190.538,190.789,2480,190.56
2024.02.26 09,2024.02.26,9:00:00,190.795,191.005,190.738,190.986,2349,190.60
2024.02.26 10,2024.02.26,10:00:00,190.984,191.113,190.925,190.971,2037,190.65
2024.02.26 11,2024.02.26,11:00:00,190.967,191.295,190.899,191.273,2086,190.74
2024.02.26 12,2024.02.26,12:00:00,191.279,191.309,191.017,191.032,2413,190.79
2024.02.26 13,2024.02.26,13:00:00,191.028,191.273,191.026,191.259,2656,190.87
2024.02.26 14,2024.02.26,14:00:00,191.26,191.297,191.088,191.101,2646,190.92
2024.02.26 15,2024.02.26,15:00:00,191.102,191.234,191.046,191.188,2755,190.98
2024.02.26 16,2024.02.26,16:00:00,191.187,191.241,191.096,191.202,2462,191.05
2024.02.26 17,2024.02.26,17:00:00,191.2,191.266,191.039,191.114,1910,191.09
2024.02.26 18,2024.02.26,18:00:00,191.111,191.145,191.057,191.093,1813,191.12
2024.02.26 19,2024.02.26,19:00:00,191.09,191.154,191.056,191.124,1796,191.14
2024.02.26 20,2024.02.26,20:00:00,191.122,191.191,191.095,191.098,1951,191.15
2024.02.26 21,2024.02.26,21:00:00,191.099,191.179,191.079,191.134,938,191.13
2024.02.26 22,2024.02.26,22:00:00,191.119,191.119,190.942,191.05,1019,191.14
2024.02.26 23,2024.02.26,23:00:00,190.983,191.077,190.831,190.922,1800,191.10
2024.02.27 00,2024.02.27,0:00:00,190.981,190.981,190.856,190.896,1977,191.08
2024.02.27 01,2024.02.27,1:00:00,190.892,190.922,190.788,190.82,1608,191.05
2024.02.27 02,2024.02.27,2:00:00,190.821,190.855,190.749,190.782,1678,191.00
2024.02.27 03,2024.02.27,3:00:00,190.778,190.812,190.716,190.728,1208,190.96
2024.02.27 04,2024.02.27,4:00:00,190.727,190.852,190.72,190.844,1225,190.94
2024.02.27 05,2024.02.27,5:00:00,190.847,190.874,190.76,190.855,1547,190.91
2024.02.27 06,2024.02.27,6:00:00,190.86,190.877,190.791,190.828,1552,190.89
2024.02.27 07,2024.02.27,7:00:00,190.831,190.941,190.745,190.801,2189,190.85
2024.02.27 08,2024.02.27,8:00:00,190.802,190.802,190.519,190.556,2559,190.80
2024.02.27 09,2024.02.27,9:00:00,190.551,190.674,190.48,190.666,2287,190.78
2024.02.27 10,2024.02.27,10:00:00,190.664,190.664,190.397,190.576,2216,190.75
2024.02.27 11,2024.02.27,11:00:00,190.577,190.781,190.522,190.693,2053,190.73
2024.02.27 12,2024.02.27,12:00:00,190.696,190.776,190.399,190.488,2426,190.70
2024.02.27 13,2024.02.27,13:00:00,190.487,190.565,190.365,190.564,2939,190.69
2024.02.27 14,2024.02.27,14:00:00,190.562,190.673,190.519,190.56,2702,190.66
2024.02.27 15,2024.02.27,15:00:00,190.536,190.838,190.456,190.785,3011,190.65
2024.02.27 16,2024.02.27,16:00:00,190.79,190.966,190.722,190.94,2584,190.66
2024.02.27 17,2024.02.27,17:00:00,190.945,190.98,190.778,190.81,2068,190.66
2024.02.27 18,2024.02.27,18:00:00,190.809,190.901,190.741,190.85,2184,190.69
2024.02.27 19,2024.02.27,19:00:00,190.847,190.928,190.834,190.863,1770,190.71
2024.02.27 20,2024.02.27,20:00:00,190.86,190.9,190.796,190.801,1696,190.74
2024.02.27 21,2024.02.27,21:00:00,190.803,190.943,190.802,190.875,1043,190.75
2024.02.27 22,2024.02.27,22:00:00,190.866,190.899,190.779,190.854,1011,190.79
2024.02.27 23,2024.02.27,23:00:00,190.786,190.837,190.749,190.765,1287,190.81
2024.02.28 00,2024.02.28,0:00:00,190.844,190.868,190.669,190.829,1778,190.84
2024.02.28 01,2024.02.28,1:00:00,190.831,190.831,190.619,190.642,2001,190.82
2024.02.28 02,2024.02.28,2:00:00,190.64,190.678,190.558,190.644,1842,190.79
2024.02.28 03,2024.02.28,3:00:00,190.643,190.7,190.597,190.686,1650,190.78
2024.02.28 04,2024.02.28,4:00:00,190.689,190.783,190.66,190.768,1539,190.77
2024.02.28 05,2024.02.28,5:00:00,190.764,190.772,190.619,190.647,1385,190.75
2024.02.28 06,2024.02.28,6:00:00,190.645,190.695,190.632,190.677,1714,190.74
2024.02.28 07,2024.02.28,7:00:00,190.678,190.832,190.585,190.821,2154,190.73
2024.02.28 08,2024.02.28,8:00:00,190.825,190.871,190.444,190.52,2405,190.70
2024.02.28 09,2024.02.28,9:00:00,190.518,190.565,190.275,190.305,2589,190.65
2024.02.28 10,2024.02.28,10:00:00,190.302,190.597,190.255,190.574,2297,190.63
2024.02.28 11,2024.02.28,11:00:00,190.571,190.657,190.448,190.578,2193,190.62
2024.02.28 12,2024.02.28,12:00:00,190.573,190.627,190.33,190.376,2458,190.60
2024.02.28 13,2024.02.28,13:00:00,190.382,190.595,190.336,190.542,3065,190.58
2024.02.28 14,2024.02.28,14:00:00,190.544,190.8,190.476,190.741,2973,190.58
2024.02.28 15,2024.02.28,15:00:00,190.742,190.813,190.62,190.81,2684,190.59
2024.02.28 16,2024.02.28,16:00:00,190.807,190.886,190.726,190.867,2468,190.61
2024.02.28 17,2024.02.28,17:00:00,190.865,190.926,190.685,190.768,2055,190.61
2024.02.28 18,2024.02.28,18:00:00,190.77,190.782,190.676,190.739,1882,190.63
2024.02.28 19,2024.02.28,19:00:00,190.742,190.743,190.622,190.672,1727,190.67
2024.02.28 20,2024.02.28,20:00:00,190.677,190.816,190.635,190.745,1803,190.68
2024.02.28 21,2024.02.28,21:00:00,190.745,190.806,190.525,190.547,1088,190.68
2024.02.28 22,2024.02.28,22:00:00,190.548,190.698,190.493,190.686,1365,190.71
2024.02.28 23,2024.02.28,23:00:00,190.663,190.679,190.507,190.658,1651,190.72
2024.02.29 00,2024.02.29,0:00:00,190.746,190.746,190.568,190.627,1844,190.71
2024.02.29 01,2024.02.29,1:00:00,190.625,190.626,190.112,190.153,2451,190.65
2024.02.29 02,2024.02.29,2:00:00,190.148,190.175,189.684,189.747,3225,190.53
2024.02.29 03,2024.02.29,3:00:00,189.746,189.838,189.646,189.773,2415,190.43
2024.02.29 04,2024.02.29,4:00:00,189.774,189.844,189.644,189.786,1849,190.34
2024.02.29 05,2024.02.29,5:00:00,189.787,190.06,189.591,189.875,2559,190.26
2024.02.29 06,2024.02.29,6:00:00,189.869,189.879,189.613,189.641,2203,190.15
2024.02.29 07,2024.02.29,7:00:00,189.639,189.676,189.374,189.379,3078,190.03
2024.02.29 08,2024.02.29,8:00:00,189.384,189.794,189.352,189.537,3153,189.92
2024.02.29 09,2024.02.29,9:00:00,189.532,189.799,189.52,189.737,3158,189.83
2024.02.29 10,2024.02.29,10:00:00,189.732,190.024,189.732,189.979,2726,189.76
2024.02.29 11,2024.02.29,11:00:00,189.974,190.026,189.684,189.723,2523,189.72
2024.02.29 12,2024.02.29,12:00:00,189.719,189.774,189.586,189.718,2634,189.71
2024.02.29 13,2024.02.29,13:00:00,189.717,189.755,189.444,189.502,3905,189.69
2024.02.29 14,2024.02.29,14:00:00,189.5,189.735,189.329,189.382,3445,189.65
2024.02.29 15,2024.02.29,15:00:00,189.378,189.409,189.032,189.285,3795,189.59
2024.02.29 16,2024.02.29,16:00:00,189.281,189.388,189.163,189.345,3264,189.56
2024.02.29 17,2024.02.29,17:00:00,189.343,189.398,189.219,189.245,2549,189.55
2024.02.29 18,2024.02.29,18:00:00,189.249,189.258,189.113,189.195,2023,189.51
2024.02.29 19,2024.02.29,19:00:00,189.196,189.265,189.124,189.15,1960,189.45
2024.02.29 20,2024.02.29,20:00:00,189.152,189.266,189.115,189.214,1748,189.38
2024.02.29 21,2024.02.29,21:00:00,189.208,189.359,189.196,189.305,1451,189.33
2024.02.29 22,2024.02.29,22:00:00,189.226,189.313,189.161,189.31,1499,189.29
2024.02.29 23,2024.02.29,23:00:00,189.264,189.485,189.182,189.439,2019,189.29
2024.03.01 00,2024.03.01,0:00:00,189.478,189.756,189.465,189.654,2169,189.31
2024.03.01 01,2024.03.01,1:00:00,189.655,189.953,189.655,189.952,2207,189.38
2024.03.01 02,2024.03.01,2:00:00,189.95,190.022,189.837,189.917,1750,189.44
2024.03.01 03,2024.03.01,3:00:00,189.921,189.936,189.854,189.877,1534,189.50
2024.03.01 04,2024.03.01,4:00:00,189.878,189.962,189.861,189.898,1290,189.57
2024.03.01 05,2024.03.01,5:00:00,189.899,190.002,189.886,189.942,1356,189.65
2024.03.01 06,2024.03.01,6:00:00,189.944,189.969,189.821,189.851,1573,189.71
2024.03.01 07,2024.03.01,7:00:00,189.853,190.124,189.834,190.085,2075,189.79
2024.03.01 08,2024.03.01,8:00:00,190.084,190.389,190.053,190.263,2527,189.89
2024.03.01 09,2024.03.01,9:00:00,190.268,190.315,189.997,190.237,2710,189.97
2024.03.01 10,2024.03.01,10:00:00,190.243,190.301,189.706,189.889,3188,189.99
2024.03.01 11,2024.03.01,11:00:00,189.886,190.169,189.857,190.127,2525,190.01
2024.03.01 12,2024.03.01,12:00:00,190.121,190.28,190.075,190.147,2317,190.03
2024.03.01 13,2024.03.01,13:00:00,190.151,190.278,190.113,190.254,2967,190.07
2024.03.01 14,2024.03.01,14:00:00,190.259,190.27,189.846,189.849,3088,190.06
2024.03.01 15,2024.03.01,15:00:00,189.856,189.988,189.597,189.929,4907,190.06
2024.03.01 16,2024.03.01,16:00:00,189.934,190.033,189.794,189.997,2790,190.08
2024.03.01 17,2024.03.01,17:00:00,189.996,190.058,189.913,190.022,2111,190.07
2024.03.01 18,2024.03.01,18:00:00,190.019,190.07,189.96,190.013,2244,190.05
2024.03.01 19,2024.03.01,19:00:00,190.011,190.088,189.979,190.075,1901,190.03
2024.03.01 20,2024.03.01,20:00:00,190.073,190.073,189.977,190.003,1818,190.04
2024.03.01 21,2024.03.01,21:00:00,190.002,190.008,189.892,189.921,1290,190.02
2024.03.03 22,2024.03.03,22:05:00,189.834,189.897,189.711,189.854,1177,189.99
2024.03.03 23,2024.03.03,23:05:00,189.87,190.039,189.848,189.997,1630,189.97
2024.03.04 00,2024.03.04,0:00:00,190.055,190.073,189.772,189.943,2372,189.98
2024.03.04 01,2024.03.04,1:00:00,189.941,190.122,189.917,190.045,1806,189.99
2024.03.04 02,2024.03.04,2:00:00,190.041,190.199,190.004,190.195,1485,190.01
2024.03.04 03,2024.03.04,3:00:00,190.19,190.211,190.098,190.166,1232,190.02
2024.03.04 04,2024.03.04,4:00:00,190.165,190.279,190.157,190.259,920,190.05
2024.03.04 05,2024.03.04,5:00:00,190.254,190.332,190.252,190.303,1141,190.07
2024.03.04 06,2024.03.04,6:00:00,190.308,190.455,190.265,190.432,1384,190.11
2024.03.04 07,2024.03.04,7:00:00,190.431,190.583,190.404,190.554,2246,190.17
2024.03.04 08,2024.03.04,8:00:00,190.551,190.632,190.23,190.51,2692,190.24
2024.03.04 09,2024.03.04,9:00:00,190.514,190.539,190.371,190.464,2346,190.29
