Datetimetry,Zone_ID,Datetime,Open,High,Low,Close,Volume,MA_10
2022-05-20 17,RESISTANCE_107,2022-05-20 17:00:00,160.001,160.053,159.517,159.552,8861,159.6582
2022-05-23 03,RESISTANCE_108,2022-05-23 03:00:00,159.894,160.296,159.662,159.96,5034,159.6731
2022-05-23 04,RESISTANCE_108,2022-05-23 04:00:00,159.96,160.141,159.555,159.632,5908,159.666
2022-05-23 09,RESISTANCE_109,2022-05-23 09:00:00,160.44,160.762,160.379,160.575,7579,159.9518
2022-05-23 10,RESISTANCE_109,2022-05-23 10:00:00,160.571,160.615,160.014,160.119,8121,160.0009
2022-05-23 23,RESISTANCE_110,2022-05-23 23:00:00,160.867,160.995,160.861,160.983,1525,160.6802
2022-05-24 00,RESISTANCE_110,2022-05-24 00:00:00,160.867,160.962,160.685,160.901,391,160.7241
2022-05-24 04,RESISTANCE_111,2022-05-24 04:00:00,160.5,160.841,160.305,160.671,5675,160.7555
2022-05-24 05,RESISTANCE_111,2022-05-24 05:00:00,160.674,160.685,160.316,160.482,4854,160.7369
2022-05-24 09,RESISTANCE_112,2022-05-24 09:00:00,160.431,160.659,160.29,160.502,6414,160.5785
2022-05-24 10,RESISTANCE_112,2022-05-24 10:00:00,160.503,160.72,160.052,160.143,8834,160.5027
2022-05-24 18,RESISTANCE_113,2022-05-24 18:00:00,158.433,158.798,158.282,158.725,9006,159.2048
2022-05-24 19,RESISTANCE_113,2022-05-24 19:00:00,158.725,158.975,158.529,158.642,7024,159.0188
2022-05-25 01,RESISTANCE_114,2022-05-25 01:00:00,158.917,159.22,158.913,159.054,1440,158.7746
2022-05-25 02,RESISTANCE_114,2022-05-25 02:00:00,159.055,159.194,158.905,158.936,2429,158.8184
2022-05-25 06,RESISTANCE_115,2022-05-25 06:00:00,159.084,159.377,159.067,159.287,4843,158.9645
2022-05-25 07,RESISTANCE_115,2022-05-25 07:00:00,159.287,159.357,159.149,159.159,3546,159.0163
2022-05-25 10,RESISTANCE_116,2022-05-25 10:00:00,159.384,159.694,159.294,159.393,9161,159.1326
2022-05-25 11,RESISTANCE_116,2022-05-25 11:00:00,159.393,159.548,158.938,159.109,7720,159.1381
2022-05-25 21,RESISTANCE_117,2022-05-25 21:00:00,159.957,160.295,159.644,160.214,10201,159.3663
2022-05-25 22,RESISTANCE_117,2022-05-25 22:00:00,160.216,160.281,160.043,160.097,4923,159.4877
2022-05-26 03,RESISTANCE_118,2022-05-26 03:00:00,160.027,160.705,160.009,160.642,5485,160.0442
2022-05-26 04,RESISTANCE_118,2022-05-26 04:00:00,160.64,160.817,160.102,160.158,5851,160.0967
2022-05-26 14,RESISTANCE_119,2022-05-26 14:00:00,159.92,160.301,159.814,159.987,8314,159.8533
2022-05-26 15,RESISTANCE_119,2022-05-26 15:00:00,159.987,160.065,159.501,159.774,8670,159.7988
2022-05-26 17,RESISTANCE_120,2022-05-26 17:00:00,159.792,160.101,159.683,160.076,7989,159.7438
2022-05-26 18,RESISTANCE_120,2022-05-26 18:00:00,160.068,160.326,160.008,160.042,5777,159.7639
2022-05-26 21,RESISTANCE_121,2022-05-26 21:00:00,160.106,160.274,160.096,160.167,3103,159.9793
2022-05-26 22,RESISTANCE_121,2022-05-26 22:00:00,160.169,160.169,159.946,160.12,4036,160.011
2022-05-27 04,RESISTANCE_122,2022-05-27 04:00:00,160.289,160.619,160.127,160.478,7616,160.1987
2022-05-27 05,RESISTANCE_122,2022-05-27 05:00:00,160.482,160.489,160.258,160.309,6228,160.2152
2022-05-27 07,RESISTANCE_123,2022-05-27 07:00:00,160.39,160.557,160.362,160.443,2720,160.2718
2022-05-27 08,RESISTANCE_123,2022-05-27 08:00:00,160.443,160.443,160.272,160.321,3765,160.2919
2022-05-27 10,RESISTANCE_124,2022-05-27 10:00:00,160.268,160.646,160.191,160.44,7925,160.3438
2022-05-27 11,RESISTANCE_124,2022-05-27 11:00:00,160.44,160.47,160.181,160.296,6606,160.3592
2022-05-27 16,RESISTANCE_125,2022-05-27 16:00:00,160.372,160.56,160.149,160.456,7220,160.2906
2022-05-27 17,RESISTANCE_125,2022-05-27 17:00:00,160.46,160.525,160.327,160.338,7862,160.2801
2022-05-30 02,RESISTANCE_126,2022-05-30 02:00:00,160.627,160.801,160.596,160.667,2288,160.4528
2022-05-30 03,RESISTANCE_126,2022-05-30 03:00:00,160.667,160.768,160.341,160.432,3630,160.4622
2022-05-30 09,RESISTANCE_127,2022-05-30 09:00:00,160.572,160.865,160.536,160.662,5038,160.5725
2022-05-30 10,RESISTANCE_127,2022-05-30 10:00:00,160.662,160.809,160.583,160.728,5809,160.5994
2022-05-30 16,RESISTANCE_128,2022-05-30 16:00:00,161.338,161.451,161.297,161.423,5229,160.9132
2022-05-30 17,RESISTANCE_128,2022-05-30 17:00:00,161.425,161.512,161.258,161.413,5060,160.9944
2022-05-30 22,RESISTANCE_129,2022-05-30 22:00:00,161.406,161.425,161.38,161.411,3750,161.3295
2022-05-30 23,RESISTANCE_129,2022-05-30 23:00:00,161.409,161.492,161.286,161.324,2921,161.3588
2022-05-31 03,RESISTANCE_130,2022-05-31 03:00:00,161.561,161.945,161.5,161.66,8213,161.4394
2022-05-31 04,RESISTANCE_130,2022-05-31 04:00:00,161.66,161.8,161.493,161.748,8169,161.4713
2022-05-31 11,RESISTANCE_131,2022-05-31 11:00:00,161.023,161.355,160.985,161.312,7192,161.4496
2022-05-31 12,RESISTANCE_131,2022-05-31 12:00:00,161.312,161.447,161.136,161.188,6699,161.4122
2022-05-31 20,RESISTANCE_132,2022-05-31 20:00:00,162.196,162.35,161.996,162.259,4390,161.7366
2022-05-31 21,RESISTANCE_132,2022-05-31 21:00:00,162.261,162.311,162.099,162.127,4503,161.8181
2022-06-01 04,RESISTANCE_133,2022-06-01 04:00:00,162.523,162.745,162.418,162.61,6603,162.2676
2022-06-01 05,RESISTANCE_133,2022-06-01 05:00:00,162.609,162.642,162.497,162.534,5273,162.3014
2022-06-01 09,RESISTANCE_134,2022-06-01 09:00:00,162.562,162.978,162.482,162.959,5857,162.5119
2022-06-01 10,RESISTANCE_134,2022-06-01 10:00:00,162.96,163.316,162.884,162.955,7738,162.5956
2022-06-01 13,RESISTANCE_135,2022-06-01 13:00:00,162.813,163.076,162.808,162.872,4178,162.7317
2022-06-01 14,RESISTANCE_135,2022-06-01 14:00:00,162.871,163.053,162.688,162.857,5662,162.7564
2022-06-01 20,RESISTANCE_136,2022-06-01 20:00:00,162.251,162.638,162.205,162.571,4165,162.5713
2022-06-01 21,RESISTANCE_136,2022-06-01 21:00:00,162.572,162.676,162.503,162.542,5032,162.5418
2022-06-02 01,RESISTANCE_137,2022-06-02 01:00:00,162.445,162.533,162.398,162.43,1128,162.385
2022-06-02 02,RESISTANCE_137,2022-06-02 02:00:00,162.429,162.582,162.389,162.425,1955,162.4092
2022-06-02 05,RESISTANCE_138,2022-06-02 05:00:00,162.253,162.411,162.118,162.322,4860,162.4197
2022-06-02 06,RESISTANCE_138,2022-06-02 06:00:00,162.319,162.417,162.267,162.308,3241,162.3934
2022-06-02 11,RESISTANCE_139,2022-06-02 11:00:00,162.725,162.948,162.691,162.836,4899,162.4389
2022-06-02 12,RESISTANCE_139,2022-06-02 12:00:00,162.834,162.884,162.619,162.739,4256,162.4703
2022-06-02 20,RESISTANCE_140,2022-06-02 20:00:00,163.264,163.41,163.225,163.324,3518,162.918
2022-06-02 21,RESISTANCE_140,2022-06-02 21:00:00,163.323,163.37,163.166,163.173,3549,162.9517
2022-06-03 02,RESISTANCE_141,2022-06-03 02:00:00,163.325,163.454,163.299,163.426,1173,163.2141
2022-06-03 03,RESISTANCE_141,2022-06-03 03:00:00,163.425,163.496,163.154,163.2,4590,163.2483
2022-06-03 12,RESISTANCE_142,2022-06-03 12:00:00,163.418,163.578,163.383,163.574,3961,163.2853
2022-06-03 13,RESISTANCE_142,2022-06-03 13:00:00,163.574,163.664,163.457,163.539,3968,163.3192
2022-06-03 16,RESISTANCE_143,2022-06-03 16:00:00,163.566,164.062,163.552,163.996,9723,163.4566
2022-06-03 17,RESISTANCE_143,2022-06-03 17:00:00,163.997,164.084,163.511,163.685,9433,163.5039
2022-06-03 19,RESISTANCE_144,2022-06-03 19:00:00,163.577,163.692,163.562,163.69,4367,163.5797
2022-06-03 20,RESISTANCE_144,2022-06-03 20:00:00,163.687,163.73,163.518,163.567,3907,163.6054
2022-06-06 01,RESISTANCE_145,2022-06-06 01:00:00,163.429,163.59,163.389,163.49,2374,163.5838
2022-06-06 02,RESISTANCE_145,2022-06-06 02:00:00,163.496,163.538,163.26,163.26,2230,163.5102
2022-06-06 11,RESISTANCE_146,2022-06-06 11:00:00,164.065,164.442,164.04,164.378,6019,163.4328
2022-06-06 12,RESISTANCE_146,2022-06-06 12:00:00,164.379,164.426,164.024,164.213,4433,163.5281
2022-06-06 21,RESISTANCE_147,2022-06-06 21:00:00,165.292,165.458,165.225,165.444,3191,164.6748
2022-06-06 22,RESISTANCE_147,2022-06-06 22:00:00,165.444,165.456,165.25,165.272,3436,164.7807
2022-06-07 04,RESISTANCE_148,2022-06-07 04:00:00,165.493,166.031,165.49,165.836,8921,165.3728
2022-06-07 05,RESISTANCE_148,2022-06-07 05:00:00,165.836,165.872,165.651,165.748,5592,165.4371
2022-06-07 07,RESISTANCE_149,2022-06-07 07:00:00,165.842,166.125,165.8,166.059,6066,165.5534
2022-06-07 08,RESISTANCE_149,2022-06-07 08:00:00,166.059,166.075,165.356,165.408,7381,165.567
2022-06-07 11,RESISTANCE_150,2022-06-07 11:00:00,165.694,166.251,165.694,165.848,7574,165.694
2022-06-07 12,RESISTANCE_150,2022-06-07 12:00:00,165.848,166.009,165.701,165.9,5483,165.7322
2022-06-07 22,RESISTANCE_151,2022-06-07 22:00:00,166.838,167.095,166.829,167.079,3035,166.487
2022-06-07 23,RESISTANCE_151,2022-06-07 23:00:00,167.077,167.096,166.873,166.886,1377,166.5748
2022-06-08 04,RESISTANCE_152,2022-06-08 04:00:00,167.321,167.43,167.125,167.379,6665,167.0302
2022-06-08 05,RESISTANCE_152,2022-06-08 05:00:00,167.39,167.398,167.237,167.315,4919,167.0658
2022-06-08 15,RESISTANCE_153,2022-06-08 15:00:00,168.139,168.523,167.997,168.341,8751,167.6775
2022-06-08 16,RESISTANCE_153,2022-06-08 16:00:00,168.343,168.498,168.146,168.319,9232,167.7887
2022-06-08 18,RESISTANCE_154,2022-06-08 18:00:00,167.963,168.38,167.807,168.376,6685,167.9539
2022-06-08 19,RESISTANCE_154,2022-06-08 19:00:00,168.378,168.479,168.02,168.191,5417,168.0122
2022-06-08 22,RESISTANCE_155,2022-06-08 22:00:00,168.225,168.387,168.124,168.328,3164,168.2033
2022-06-08 23,RESISTANCE_155,2022-06-08 23:00:00,168.327,168.377,168.211,168.222,1529,168.2275
2022-06-09 02,RESISTANCE_156,2022-06-09 02:00:00,168.511,168.683,168.46,168.604,3145,168.2809
2022-06-09 03,RESISTANCE_156,2022-06-09 03:00:00,168.604,168.715,168.284,168.29,5821,168.3136
2022-06-09 05,RESISTANCE_157,2022-06-09 05:00:00,168.226,168.361,168.151,168.295,4766,168.309
2022-06-09 06,RESISTANCE_157,2022-06-09 06:00:00,168.295,168.362,167.904,167.97,5080,168.289
2022-06-09 17,RESISTANCE_158,2022-06-09 17:00:00,167.81,168.599,167.707,168.436,11840,167.4999
2022-06-09 18,RESISTANCE_158,2022-06-09 18:00:00,168.437,168.439,167.702,167.744,9666,167.5183
2022-06-09 21,RESISTANCE_159,2022-06-09 21:00:00,167.876,168.063,167.835,167.939,4538,167.7193
2022-06-09 22,RESISTANCE_159,2022-06-09 22:00:00,167.938,167.947,167.812,167.898,4359,167.7971
2022-06-10 00,RESISTANCE_160,2022-06-10 00:00:00,167.732,168.038,167.717,167.896,1417,167.889
2022-06-10 01,RESISTANCE_160,2022-06-10 01:00:00,167.899,168.015,167.857,167.891,1839,167.9141
2022-06-10 07,RESISTANCE_161,2022-06-10 07:00:00,167.549,167.705,167.469,167.695,3352,167.7133
2022-06-10 08,RESISTANCE_161,2022-06-10 08:00:00,167.694,167.704,167.182,167.261,7330,167.6496
2022-06-10 14,RESISTANCE_162,2022-06-10 14:00:00,166.455,166.597,166.281,166.595,5214,167.0476
2022-06-10 15,RESISTANCE_162,2022-06-10 15:00:00,166.594,166.815,165.773,165.87,11850,166.8814
2022-06-13 01,RESISTANCE_163,2022-06-13 01:00:00,165.524,165.83,165.344,165.553,4532,165.5251
2022-06-13 02,RESISTANCE_163,2022-06-13 02:00:00,165.552,165.724,165.372,165.464,5417,165.4689
2022-06-13 07,RESISTANCE_164,2022-06-13 07:00:00,165.789,166.114,165.768,165.87,5223,165.5643
2022-06-13 08,RESISTANCE_164,2022-06-13 08:00:00,165.872,165.981,165.628,165.715,6669,165.594
2022-06-13 19,RESISTANCE_165,2022-06-13 19:00:00,163.201,163.665,163.015,163.345,7030,163.5724
2022-06-13 20,RESISTANCE_165,2022-06-13 20:00:00,163.345,163.386,163.045,163.195,5587,163.4196
2022-06-14 00,RESISTANCE_166,2022-06-14 00:00:00,162.985,163.108,162.919,163.067,1035,163.0361
2022-06-14 01,RESISTANCE_166,2022-06-14 01:00:00,163.06,163.232,162.924,162.978,2332,162.9891
2022-06-14 07,RESISTANCE_167,2022-06-14 07:00:00,163.852,164.31,163.72,163.877,6796,163.1942
2022-06-14 08,RESISTANCE_167,2022-06-14 08:00:00,163.881,164.192,163.86,164.123,6394,163.315
2022-06-14 19,RESISTANCE_168,2022-06-14 19:00:00,162.069,162.07,161.744,161.895,8951,162.3817
2022-06-14 20,RESISTANCE_168,2022-06-14 20:00:00,161.893,162.141,161.637,161.714,7615,162.1817
2022-06-15 00,RESISTANCE_169,2022-06-15 00:00:00,162.409,162.631,162.31,162.602,1608,162.0757
2022-06-15 01,RESISTANCE_169,2022-06-15 01:00:00,162.602,162.639,162.34,162.56,2530,162.0802
2022-06-15 04,RESISTANCE_170,2022-06-15 04:00:00,162.266,162.703,162.212,162.683,7416,162.257
2022-06-15 05,RESISTANCE_170,2022-06-15 05:00:00,162.682,162.824,162.563,162.623,5894,162.3298
2022-06-15 11,RESISTANCE_171,2022-06-15 11:00:00,162.062,162.77,162.018,162.606,10243,162.3071
2022-06-15 12,RESISTANCE_171,2022-06-15 12:00:00,162.606,162.633,162.319,162.495,9046,162.3102
2022-06-15 14,RESISTANCE_172,2022-06-15 14:00:00,162.501,163.029,162.497,162.928,8074,162.3582
2022-06-15 15,RESISTANCE_172,2022-06-15 15:00:00,162.93,163.088,162.407,162.483,11744,162.3442
2022-06-15 22,RESISTANCE_173,2022-06-15 22:00:00,162.592,163.149,162.545,162.974,15454,162.5281
2022-06-15 23,RESISTANCE_173,2022-06-15 23:00:00,162.972,163.018,162.729,162.933,4567,162.5712
2022-06-16 03,RESISTANCE_174,2022-06-16 03:00:00,163.189,163.599,163.153,163.474,6982,162.8133
2022-06-16 04,RESISTANCE_174,2022-06-16 04:00:00,163.474,163.781,163.389,163.466,6218,162.9437
2022-06-16 16,RESISTANCE_175,2022-06-16 16:00:00,162.277,162.968,162.113,162.511,11468,162.1872
2022-06-16 17,RESISTANCE_175,2022-06-16 17:00:00,162.52,162.939,162.174,162.697,12633,162.1322
2022-06-16 20,RESISTANCE_176,2022-06-16 20:00:00,163.173,163.781,163.039,163.265,10976,162.2089
2022-06-16 21,RESISTANCE_176,2022-06-16 21:00:00,163.265,163.402,163.039,163.081,8250,162.3613
2022-06-17 05,RESISTANCE_177,2022-06-17 05:00:00,164.287,165.725,162.983,164.55,10601,163.6298
2022-06-17 06,RESISTANCE_177,2022-06-17 06:00:00,164.559,165.007,164.372,164.908,10311,163.7941
2022-06-17 12,RESISTANCE_178,2022-06-17 12:00:00,165.658,166.12,165.284,165.794,10435,164.8619
2022-06-17 13,RESISTANCE_178,2022-06-17 13:00:00,165.792,166.215,165.422,165.619,9480,165.0062
2022-06-17 18,RESISTANCE_179,2022-06-17 18:00:00,164.808,165.275,164.708,164.894,10801,165.1733
2022-06-17 19,RESISTANCE_179,2022-06-17 19:00:00,164.895,164.898,164.57,164.702,6694,165.1722
2022-06-20 02,RESISTANCE_180,2022-06-20 02:00:00,165.273,165.551,165.094,165.429,4383,164.9413
2022-06-20 03,RESISTANCE_180,2022-06-20 03:00:00,165.421,165.525,165.126,165.208,7222,164.9814
2022-06-20 08,RESISTANCE_181,2022-06-20 08:00:00,165.112,165.307,164.91,165.307,6545,165.0664
2022-06-20 09,RESISTANCE_181,2022-06-20 09:00:00,165.305,165.322,164.965,164.992,7700,165.0795
2022-06-20 14,RESISTANCE_182,2022-06-20 14:00:00,165.222,165.651,165.147,165.465,5599,165.0757
2022-06-20 15,RESISTANCE_182,2022-06-20 15:00:00,165.465,165.587,165.373,165.463,5271,165.1441
2022-06-20 22,RESISTANCE_183,2022-06-20 22:00:00,165.377,165.566,165.372,165.51,1265,165.382
2022-06-20 23,RESISTANCE_183,2022-06-20 23:00:00,165.511,165.557,165.392,165.45,2174,165.405
2022-06-21 04,RESISTANCE_184,2022-06-21 04:00:00,165.753,165.866,165.632,165.756,5520,165.5098
2022-06-21 05,RESISTANCE_184,2022-06-21 05:00:00,165.756,165.867,165.696,165.744,4123,165.5347
2022-06-21 16,RESISTANCE_185,2022-06-21 16:00:00,167.104,167.416,167.094,167.286,9289,166.4777
2022-06-21 17,RESISTANCE_185,2022-06-21 17:00:00,167.286,167.364,166.831,167.207,9413,166.6269
2022-06-22 00,RESISTANCE_186,2022-06-22 00:00:00,167.717,167.79,167.602,167.769,381,167.4288
2022-06-22 01,RESISTANCE_186,2022-06-22 01:00:00,167.744,167.831,167.417,167.585,3207,167.4767
2022-06-22 09,RESISTANCE_187,2022-06-22 09:00:00,166.715,167.037,166.484,166.868,7290,166.9844
2022-06-22 10,RESISTANCE_187,2022-06-22 10:00:00,166.868,166.872,165.76,166.146,10649,166.8221
2022-06-22 13,RESISTANCE_188,2022-06-22 13:00:00,166.612,167.044,166.513,166.734,7141,166.6233
2022-06-22 14,RESISTANCE_188,2022-06-22 14:00:00,166.733,166.832,166.465,166.473,8071,166.6003
2022-06-22 17,RESISTANCE_189,2022-06-22 17:00:00,166.681,167.317,166.555,167.19,11750,166.6268
2022-06-22 18,RESISTANCE_189,2022-06-22 18:00:00,167.192,167.298,166.921,167.05,8526,166.6614
2022-06-22 20,RESISTANCE_190,2022-06-22 20:00:00,167.091,167.159,166.98,167.133,4652,166.7825
2022-06-22 21,RESISTANCE_190,2022-06-22 21:00:00,167.133,167.443,167.073,167.111,4618,166.8469
2022-06-23 09,RESISTANCE_191,2022-06-23 09:00:00,166.212,166.377,166.099,166.248,6877,166.366
2022-06-23 10,RESISTANCE_191,2022-06-23 10:00:00,166.248,166.291,164.808,164.812,11566,166.1544
2022-06-23 14,RESISTANCE_192,2022-06-23 14:00:00,165.295,165.823,165.153,165.746,6219,165.6338
2022-06-23 15,RESISTANCE_192,2022-06-23 15:00:00,165.743,165.751,165.183,165.234,10326,165.574
2022-06-23 22,RESISTANCE_193,2022-06-23 22:00:00,165.341,165.601,165.327,165.493,4378,165.1891
2022-06-23 23,RESISTANCE_193,2022-06-23 23:00:00,165.493,165.508,165.349,165.372,1601,165.1967
2022-06-24 03,RESISTANCE_194,2022-06-24 03:00:00,165.279,165.688,165.102,165.512,7471,165.2472
2022-06-24 04,RESISTANCE_194,2022-06-24 04:00:00,165.51,165.538,165.239,165.373,5845,165.297
2022-06-24 13,RESISTANCE_195,2022-06-24 13:00:00,166.077,166.235,165.957,166.2,6289,165.5009
2022-06-24 14,RESISTANCE_195,2022-06-24 14:00:00,166.199,166.299,165.702,165.905,6618,165.5541
2022-06-24 17,RESISTANCE_196,2022-06-24 17:00:00,165.754,166.287,165.635,166.157,13498,165.7099
2022-06-24 18,RESISTANCE_196,2022-06-24 18:00:00,166.154,166.266,165.893,165.909,8615,165.7759
2022-06-24 22,RESISTANCE_197,2022-06-24 22:00:00,165.916,166.131,165.853,166.096,3622,165.9612
2022-06-24 23,RESISTANCE_197,2022-06-24 23:00:00,166.099,166.117,165.82,165.894,2252,165.9306
2022-06-27 01,RESISTANCE_198,2022-06-27 01:00:00,165.768,166.015,165.75,166.015,2453,165.9199
2022-06-27 02,RESISTANCE_198,2022-06-27 02:00:00,166.018,166.234,165.855,165.878,4333,165.9318
2022-06-27 10,RESISTANCE_199,2022-06-27 10:00:00,166.098,166.524,165.96,166.42,8439,165.7001
2022-06-27 11,RESISTANCE_199,2022-06-27 11:00:00,166.423,166.455,166.147,166.239,6724,165.7225
2022-06-27 18,RESISTANCE_200,2022-06-27 18:00:00,166.287,166.459,166.24,166.452,7385,166.1441
2022-06-27 19,RESISTANCE_200,2022-06-27 19:00:00,166.454,166.482,166.205,166.356,4803,166.1702
2022-06-28 03,RESISTANCE_201,2022-06-28 03:00:00,166.122,166.396,166.052,166.199,5375,166.1944
2022-06-28 04,RESISTANCE_201,2022-06-28 04:00:00,166.201,166.326,165.714,165.804,6700,166.1296
2022-06-28 10,RESISTANCE_202,2022-06-28 10:00:00,166.443,166.845,166.315,166.58,10448,166.1303
2022-06-28 11,RESISTANCE_202,2022-06-28 11:00:00,166.575,166.756,166.413,166.664,8063,166.1974
2022-06-28 12,RESISTANCE_203,2022-06-28 12:00:00,166.663,166.77,166.555,166.709,6446,166.2559
2022-06-28 13,RESISTANCE_203,2022-06-28 13:00:00,166.708,166.928,166.596,166.659,7690,166.3019
2022-06-29 06,RESISTANCE_204,2022-06-29 06:00:00,166.105,166.283,165.99,166.182,4345,165.9516
2022-06-29 07,RESISTANCE_204,2022-06-29 07:00:00,166.185,166.283,165.917,165.933,5528,165.9389
2022-06-29 06,RESISTANCE_205,2022-06-29 06:00:00,166.105,166.283,165.99,166.182,4345,165.9516
2022-06-29 07,RESISTANCE_205,2022-06-29 07:00:00,166.185,166.283,165.917,165.933,5528,165.9389
2022-06-29 13,RESISTANCE_206,2022-06-29 13:00:00,165.937,166.207,165.909,165.973,7522,165.9222
2022-06-29 14,RESISTANCE_206,2022-06-29 14:00:00,165.973,166.082,165.716,165.894,6658,165.9084
2022-06-29 15,RESISTANCE_207,2022-06-29 15:00:00,165.896,166.069,165.709,165.968,8961,165.8946
2022-06-29 16,RESISTANCE_207,2022-06-29 16:00:00,165.97,166.328,165.787,165.852,12279,165.8616
2022-06-30 02,RESISTANCE_208,2022-06-30 02:00:00,165.547,165.706,165.49,165.703,3473,165.6114
2022-06-30 03,RESISTANCE_208,2022-06-30 03:00:00,165.703,165.819,165.509,165.624,5834,165.5917
2022-06-30 05,RESISTANCE_209,2022-06-30 05:00:00,165.56,165.812,165.52,165.739,4887,165.5764
2022-06-30 06,RESISTANCE_209,2022-06-30 06:00:00,165.736,165.812,165.601,165.662,3296,165.5777
2022-06-30 11,RESISTANCE_210,2022-06-30 11:00:00,165.231,165.803,165.162,165.411,8160,165.5755
2022-06-30 12,RESISTANCE_210,2022-06-30 12:00:00,165.411,165.422,165.138,165.334,6413,165.5386
2022-06-30 16,RESISTANCE_211,2022-06-30 16:00:00,165.031,165.279,164.94,165.239,10582,165.3259
2022-06-30 17,RESISTANCE_211,2022-06-30 17:00:00,165.253,165.652,164.939,164.954,11629,165.2617
2022-06-30 23,RESISTANCE_212,2022-06-30 23:00:00,165.155,165.314,165.109,165.169,2553,165.1227
2022-07-01 00,RESISTANCE_212,2022-07-01 00:00:00,165.211,165.309,164.965,165.254,238,165.1411
2022-07-01 03,RESISTANCE_213,2022-07-01 03:00:00,165.127,165.309,165.034,165.235,4361,165.1675
2022-07-01 04,RESISTANCE_213,2022-07-01 04:00:00,165.236,165.248,164.808,164.858,5817,165.1478
2022-07-01 11,RESISTANCE_214,2022-07-01 11:00:00,163.846,164.34,163.682,163.974,7730,164.2152
2022-07-01 12,RESISTANCE_214,2022-07-01 12:00:00,163.971,164.235,163.54,163.686,7304,164.0712
2022-07-01 21,RESISTANCE_215,2022-07-01 21:00:00,163.205,163.707,163.202,163.605,4741,162.9375
2022-07-01 22,RESISTANCE_215,2022-07-01 22:00:00,163.604,163.701,163.452,163.646,4478,162.9335
2022-07-04 01,RESISTANCE_216,2022-07-04 01:00:00,163.637,163.997,163.55,163.639,2150,163.1649
2022-07-04 02,RESISTANCE_216,2022-07-04 02:00:00,163.643,163.749,163.335,163.343,4846,163.242
2022-07-04 15,RESISTANCE_217,2022-07-04 15:00:00,164.461,164.639,164.434,164.555,4968,164.0203
2022-07-04 16,RESISTANCE_217,2022-07-04 16:00:00,164.554,164.742,164.501,164.53,4595,164.1346
2022-07-05 04,RESISTANCE_218,2022-07-05 04:00:00,164.761,165.27,164.638,165.206,5975,164.4271
2022-07-05 05,RESISTANCE_218,2022-07-05 05:00:00,165.212,165.212,164.814,164.903,4578,164.4838
2022-07-05 08,RESISTANCE_219,2022-07-05 08:00:00,165.026,165.214,165.009,165.164,4355,164.7195
2022-07-05 09,RESISTANCE_219,2022-07-05 09:00:00,165.164,165.164,164.803,165.053,5950,164.8102
2022-07-05 22,RESISTANCE_220,2022-07-05 22:00:00,162.074,162.346,162.069,162.339,5862,162.3796
2022-07-05 23,RESISTANCE_220,2022-07-05 23:00:00,162.346,162.525,162.278,162.278,2141,162.2548
2022-07-06 10,RESISTANCE_221,2022-07-06 10:00:00,161.878,162.57,161.686,162.063,9353,161.871
2022-07-06 11,RESISTANCE_221,2022-07-06 11:00:00,162.068,162.293,161.486,161.691,7852,161.8136
2022-07-06 17,RESISTANCE_222,2022-07-06 17:00:00,161.181,161.959,161.181,161.553,11980,161.4277
2022-07-06 18,RESISTANCE_222,2022-07-06 18:00:00,161.557,161.736,161.366,161.505,10048,161.4497
2022-07-06 21,RESISTANCE_223,2022-07-06 21:00:00,161.808,162.185,161.769,162.124,11280,161.4474
2022-07-06 22,RESISTANCE_223,2022-07-06 22:00:00,162.125,162.238,161.976,162.019,5577,161.4961
2022-07-07 02,RESISTANCE_224,2022-07-07 02:00:00,162.053,162.262,162.021,162.077,2355,161.8801
2022-07-07 03,RESISTANCE_224,2022-07-07 03:00:00,162.075,162.176,161.791,161.904,5952,161.9152
2022-07-07 12,RESISTANCE_225,2022-07-07 12:00:00,162.923,163.246,162.745,163.218,7752,162.3588
2022-07-07 13,RESISTANCE_225,2022-07-07 13:00:00,163.22,163.425,162.865,162.9,6730,162.4584
2022-07-07 22,RESISTANCE_226,2022-07-07 22:00:00,163.508,163.617,163.45,163.536,3722,163.1019
2022-07-07 23,RESISTANCE_226,2022-07-07 23:00:00,163.528,163.531,163.436,163.437,949,163.1556
2022-07-08 03,RESISTANCE_227,2022-07-08 03:00:00,163.489,163.927,163.489,163.818,4962,163.4708
2022-07-08 04,RESISTANCE_227,2022-07-08 04:00:00,163.815,163.832,163.568,163.791,5330,163.5387
2022-07-08 09,RESISTANCE_228,2022-07-08 09:00:00,162.898,162.947,162.726,162.868,6271,163.2831
2022-07-08 10,RESISTANCE_228,2022-07-08 10:00:00,162.869,162.971,161.987,162.216,9916,163.1571
2022-07-08 18,RESISTANCE_229,2022-07-08 18:00:00,163.604,163.907,163.561,163.887,7281,162.9547
2022-07-08 19,RESISTANCE_229,2022-07-08 19:00:00,163.895,163.895,163.601,163.658,5474,163.0337
2022-07-11 04,RESISTANCE_230,2022-07-11 04:00:00,163.864,164.462,163.708,164.295,7472,163.798
2022-07-11 05,RESISTANCE_230,2022-07-11 05:00:00,164.296,164.396,164.087,164.238,6559,163.856
2022-07-11 07,RESISTANCE_231,2022-07-11 07:00:00,164.229,164.272,164.076,164.212,4052,163.9533
2022-07-11 08,RESISTANCE_231,2022-07-11 08:00:00,164.219,164.337,164.147,164.154,5041,163.9997
